id,detail_url,original_location,title,address_raw,address_normalized,street,ward,district_detail,province_detail,address_source,validation_status,address_category,crawl_status,crawl_error
92670,https://batdongsan.vn/chuyen-la-khuat-duy-tien-o-to-tranh-tang-noi-that-gia-35ty-r262845,"Thanh Xuân, Hà Nội",CHUYỆN LẠ! Khuất Duy Tiến _ Ô tô Tránh_ tặng Nội thất_ giá 3.5tỷ.,CHUYỆN LẠ! Khuất Duy Tiến _ Ô tô Tránh_ tặng Nội thất_ giá 3.5tỷ.,CHUYỆN LẠ! Khuất Duy Tiến _ Ô tô Tránh_ tặng Nội thất_ giá 3.5tỷ.,Chuyện Lạ!,,Thanh Xuân,Hà Nội,description,consistent,street_only,success,
142119,https://batdongsan.vn/ban-nha-ha-dinh-gia-72-ty-dien-tich-35m2-5-tang-mat-tien-5m-r142119,"Thanh Xuân, Hà Nội","Bán nhà Hạ Đình giá 7.2 tỷ, diện tích 35m2, 5 tầng, mặt tiền 5m",mặt tiền 5m,mặt tiền 5m,Mặt Tiền 5M Bán Nhà Hạ Đình,,Thanh Xuân,Hà Nội,title,consistent,street_only,success,
124771,https://batdongsan.vn/can-ban-nhanh-nha-ngoc-thuy-long-bien-40m2-6-tang-thang-may-3pn-full-noi-that-gia-tot-r124771,"Long Biên, Hà Nội","Cần Bán Nhanh! Nhà Ngọc Thụy Long Biên, 40m², 6 Tầng, Thang máy, 3PN, Full nội thất, giá tốt!","Cần Bán Nhanh! Nhà Ngọc Thụy Long Biên, 40m², 6 Tầng, Thang máy, 3PN, Full nội thất, giá tốt!","Cần Bán Nhanh! Nhà Ngọc Thụy Long Biên, 40m², 6 Tầng, Thang máy, 3PN, Full nội thất",,,Long Biên,Hà Nội,title,consistent,unclear,success,
152507,https://batdongsan.vn/toa-nha-mat-pho-nguyen-hong-lo-goc-110m2-mt-9m-thang-may-dong-tien-3-tynam-105-ty-r152507,"Đống Đa, Hà Nội",TÒA NHÀ MẶT PHỐ NGUYÊN HỒNG – LÔ GÓC 110M² – MT 9M – THANG MÁY – DÒNG TIỀN 3 TỶ/NĂM – 105 TỶ,PHỐ NGUYÊN HỒNG – LÔ GÓC 110M² – MT 9M – THANG MÁY – DÒNG TIỀN 3 TỶ/NĂM – 105 TỶ,PHỐ NGUYÊN HỒNG – LÔ GÓC 110M² – MT 9M – THANG MÁY – DÒNG TIỀN 3 TỶ/NĂM – 105 TỶ,Tòa Nhà Mặt Phố Nguyên Hồng,,Đống Đa,Hà Nội,title,consistent,street_only,success,
135116,https://batdongsan.vn/ban-nha-duong-trieu-khuc-63m2-6-tang-4mt-7-ty-6-o-to-do-cua-r135116,"Thanh Trì, Hà Nội","BÁN NHÀ ĐƯỜNG TRIỀU KHÚC, 63M², 6 TẦNG, 4MT, 7 TỶ 6, Ô TÔ ĐỖ CỬA",ĐƯỜNG TRIỀU KHÚC,ĐƯỜNG TRIỀU KHÚC,Đường Triều Khúc Bán Nhà Đường Triều Khúc,,Thanh Trì,Hà Nội,title,consistent,street_only,success,
127424,https://batdongsan.vn/ban-nha-bui-ngoc-duong-hai-ba-trung-lo-goc-kinh-doanh-2-thoang-o-to-tai-do-cua-gia-47-ty-r127424,"Hai Bà Trưng, Hà Nội","BÁN NHÀ BÙI NGỌC DƯƠNG HAI BÀ TRƯNG LÔ GÓC KINH DOANH 2 THOÁNG  Ô TÔ TẢI ĐỖ CỬA GIÁ 4,7 TỶ","BÁN NHÀ BÙI NGỌC DƯƠNG HAI BÀ TRƯNG LÔ GÓC KINH DOANH 2 THOÁNG  Ô TÔ TẢI ĐỖ CỬA GIÁ 4,7 TỶ","BÁN NHÀ BÙI NGỌC DƯƠNG HAI BÀ TRƯNG LÔ GÓC KINH DOANH 2 THOÁNG Ô TÔ TẢI ĐỖ CỬA GIÁ 4,7 TỶ",Bán Nhà Bùi Ngọc Dương Hai Bà Trưng Lô Góc Kinh Doanh,,Hai Bà Trưng,Hà Nội,title,consistent,street_only,success,
179082,https://batdongsan.vn/nha-moi-kinh-kong-oto-do-cua-san-choi-rong-thoang-r179082,"Bắc Từ Liêm, Hà Nội",NHÀ MỚI KÍNH KONG - OTO ĐỖ CỬA - SÂN CHƠI RỘNG THOÁNG,NHÀ MỚI KÍNH KONG - OTO ĐỖ CỬA - SÂN CHƠI RỘNG THOÁNG,NHÀ MỚI KÍNH KONG - OTO ĐỖ CỬA - SÂN CHƠI RỘNG THOÁNG,Nhà Mới Kính Kong,,Bắc Từ Liêm,Hà Nội,title,consistent,street_only,success,
189975,https://batdongsan.vn/mat-tien-sang-3-o-to-tranh-lacasta-van-phu-kinh-doanh-sieu-loi-nhuan-r189975,"Hà Đông, Hà Nội",MẶT TIỀN SÁNG – 3 Ô TÔ TRÁNH – LACASTA VĂN PHÚ – KINH DOANH SIÊU LỢI NHUẬN,MẶT TIỀN SÁNG – 3 Ô TÔ TRÁNH – LACASTA VĂN PHÚ – KINH DOANH SIÊU LỢI NHUẬN,MẶT TIỀN SÁNG – 3 Ô TÔ TRÁNH – LACASTA VĂN PHÚ – KINH DOANH SIÊU LỢI NHUẬN,Tô Tránh,,Hà Đông,Hà Nội,title,consistent,street_only,success,
123897,https://batdongsan.vn/ban-nha-tap-the-trung-tam-dong-da-ngo-1194-duong-lang-r123897,"Đống Đa, Hà Nội",Bán nhà tập thể trung tâm Đống Đa - Ngõ 1194 Đường Láng,"Nhà ở vị trí cực đẹp, ô tô đỗ ngay chân tòa nhà, giao thông thuận tiện, gần nhiều trường đại học danh tiếng, tiện ích đầy đủ, an ninh đảm bảo","Nhà ở vị trí cực đẹp, ô tô đỗ ngay chân tòa nhà, giao thông thuận tiện, gần nhiều trường đại học danh tiếng, tiện ích đầy đủ, an ninh đảm bảo",Ngõ 1194 Đường Láng,,Đống Đa,Hà Nội,dedicated_address,consistent,street_only,success,
131936,https://batdongsan.vn/lo-goc-duong-quang-ham-cau-giay-52m2-x-5t-mt-4m-16-ty-o-to-vao-nha-r131936,"Cầu Giấy, Hà Nội",LÔ GÓC DƯƠNG QUẢNG HÀM - CẦU GIẤY - 52M2 x 5T - MT 4M - 16 TỶ - Ô TÔ VÀO NHÀ,LÔ GÓC DƯƠNG QUẢNG HÀM - CẦU GIẤY - 52M2 x 5T - MT 4M - 16 TỶ - Ô TÔ VÀO NHÀ,LÔ GÓC DƯƠNG QUẢNG HÀM - CẦU GIẤY - 52M2 x 5T - MT 4M - 16 TỶ - Ô TÔ VÀO NHÀ,Lô Góc Dương Quảng Hàm,,Cầu Giấy,Hà Nội,title,consistent,street_only,success,
167782,https://batdongsan.vn/ban-nha-xuan-thuy-cau-giay-ngo-thong-o-to-57m2-5-tang-mt-4m-chi-156-ty-r167782,"Cầu Giấy, Hà Nội","Bán nhà Xuân Thủy, Cầu Giấy, ngõ thông, ô tô, 57m2, 5 tầng, Mt 4m, chỉ 15.6 tỷ","Ngõ đẹp, phố Xuân Thủy, Cầu Giấy, Hà Nội","Ngõ đẹp, phố Xuân Thủy, Cầu Giấy, Hà Nội",Ngõ Đẹp,,Cầu Giấy,Hà Nội,dedicated_address,consistent,alley_or_lane,success,
143240,https://batdongsan.vn/ban-nha-phuong-mai-36m2-5-tang-nha-dep-vuong-khi-phong-thoang-sang-nhinh-6-ty-r143240,"Đống Đa, Hà Nội","Bán Nhà PHƯƠNG MAI, 36m², 5 Tầng, Nhà Đẹp, Vượng Khí, Phòng Thoáng Sáng, Nhỉnh 6 Tỷ","Bán Nhà PHƯƠNG MAI, 36m², 5 Tầng, Nhà Đẹp, Vượng Khí, Phòng Thoáng Sáng, Nhỉnh 6 Tỷ","Bán Nhà PHƯƠNG MAI, 36m², 5 Tầng, Nhà Đẹp, Vượng Khí, Phòng Thoáng Sáng, Nhỉnh 6 Tỷ","Phương Mai,",,Đống Đa,Hà Nội,title,consistent,street_only,success,
175583,https://batdongsan.vn/ban-nha-5-tang-40m2-bui-xuong-trach-thanh-xuan-8-ty-so-do-hoac-nha-5-tang-40m2-vi-tri-r175583,"Thanh Xuân, Hà Nội","BÁN NHÀ 5 TẦNG, 40M2, BÙI XƯƠNG TRẠCH - THANH XUÂN - 8 TỶ - SỔ ĐỎ
HOẶC
NHÀ 5 TẦNG, 40M², VỊ TRÍ","Mặt tiền Hẻm Định Công Thượng, Định Công, Hoàng Mai, Hà Nội","Mặt tiền Hẻm Định Công Thượng, Định Công, Hoàng Mai, Hà Nội",Mặt Tiền Hẻm Định Công Thượng,,Thanh Xuân,Hà Nội,dedicated_address,consistent,alley_or_lane,success,
184549,https://batdongsan.vn/ban-nha-mat-pho-dai-linh-hiem-trong-phan-khuc-248-ty-oto-kinh-doanh-via-he-r184549,"Nam Từ Liêm, Hà Nội",BÁN NHÀ MẶT PHỐ ĐẠI LINH - HIẾM TRONG PHÂN KHÚC - 24.8 Tỷ - OTO - KINH DOANH - VỈA HÈ,PHỐ ĐẠI LINH - HIẾM TRONG PHÂN KHÚC - 24.8 Tỷ - OTO - KINH DOANH - VỈA HÈ,PHỐ ĐẠI LINH - HIẾM TRONG PHÂN KHÚC - 24.8 Tỷ - OTO - KINH DOANH - VỈA HÈ,Phố Đại Linh,,Nam Từ Liêm,Hà Nội,title,consistent,street_only,success,
130980,https://batdongsan.vn/ban-nha-mat-ngo-663-truong-dinh-ngo-thong-o-to-kinh-doanh-r130980,"Hoàng Mai, Hà Nội",BÁN NHÀ MẶT NGÕ 663 TRƯƠNG ĐỊNH - NGÕ THÔNG  Ô TÔ KINH DOANH,NGÕ 663 TRƯƠNG ĐỊNH - NGÕ THÔNG  Ô TÔ KINH DOANH,NGÕ 663 TRƯƠNG ĐỊNH - NGÕ THÔNG Ô TÔ KINH DOANH,Ngõ 663 Trương Định,,Hoàng Mai,Hà Nội,title,consistent,alley_or_lane,success,
88597,https://batdongsan.vn/ban-nha-nguyen-van-tuyeto-to-kinh-doanh-ngo-thong-ra-pho-10m-mat-tien-cuc-rong-17ty130m2-r258767,"Đống Đa, Hà Nội",BÁN NHÀ NGUYỄN VĂN TUYẾT:Ô TÔ-KINH DOANH-NGÕ THÔNG-RA PHỐ 10M-MẶT TIỀN CỰC RỘNG-17TỶ/130M2,NGÕ THÔNG-RA PHỐ 10M-MẶT TIỀN CỰC RỘNG-17TỶ/130M2,NGÕ THÔNG-RA PHỐ 10M-MẶT TIỀN CỰC RỘNG-17TỶ/130M2,Ngõ Thông,,Đống Đa,Hà Nội,title,consistent,alley_or_lane,success,
188501,https://batdongsan.vn/phan-lo-can-bo-be-van-dan-ha-dong-ngo-to-nhu-pho-o-to-do-cua-45m2-hon-13-ty-r188501,"Hà Đông, Hà Nội","Phân lô cán bộ Bế Văn Đàn Hà Đông, ngõ to như phố, ô tô đỗ cửa, 45m2, hơn 13 tỷ",ngõ to như phố,ngõ to như phố,,,Hà Đông,Hà Nội,title,consistent,alley_or_lane,success,
161328,https://batdongsan.vn/ban-nha-thuong-thanh-45m-chi-59-ti-r161328,"Long Biên, Hà Nội","BÁN NHÀ THƯỢNG THANH 45M CHỈ 5,9 TỈ","BÁN NHÀ THƯỢNG THANH 45M CHỈ 5,9 TỈ","BÁN NHÀ THƯỢNG THANH 45M CHỈ 5,9 TỈ",Bán Nhà Thượng Thanh 45M Chỉ,,Long Biên,Hà Nội,title,consistent,street_only,success,
80511,https://batdongsan.vn/ban-nha-mat-pho-tan-mai-truong-dinh-kd-ac-liet-o-to-tranh-64m-mt-5m-735-ty-0976600386-r250659,"Hoàng Mai, Hà Nội","BÁN NHÀ MẶT PHỐ TÂN MAI, TRƯƠNG ĐỊNH KD ÁC LIỆT. Ô TÔ TRÁNH 64M, MT 5M, 7.35 tỷ 0976600386",PHỐ TÂN MAI,PHỐ TÂN MAI,"Bán Nhà Mặt Phố Tân Mai, Trương Định Kd Ác Liệt.",,Hoàng Mai,Hà Nội,title,consistent,street_only,success,
185318,https://batdongsan.vn/hot-ngo-quyen-ha-dong-75m-nhinh-15-ty-lo-goc-oto-do-cua-nha-dan-xay-biet-thu-an-sinh-dinh-r185318,"Hà Đông, Hà Nội",HÓT NGÔ QUYỀN HÀ ĐÔNG 75M NHỈNH 15 TỶ_ LÔ GÓC_ ÔTÔ ĐỖ CỬA_ NHÀ DÂN XÂY BIỆT THỰ_AN SINH ĐỈNH,"cạnh học viện trính trị ,kđt văn khê ,bạt ngàn","cạnh học viện trính trị ,kđt văn khê ,bạt ngàn",Hót Ngô Quyền Hà Đông 75M Nhỉnh,,Hà Đông,Hà Nội,dedicated_address,consistent,project_or_residential_area,success,
153088,https://batdongsan.vn/mat-pho-sieu-chathiemvi-tri-doc-tonba-mat-thoang120m29t137-ty-r153088,"Tây Hồ, Hà Nội","MẶT PHỐ SIÊU CHẤT,HIẾM,VỊ TRÍ ĐỘC TÔN,BA MẶT THOÁNG,120M2,9T,137 TỶ",PHỐ SIÊU CHẤT,PHỐ SIÊU CHẤT,Phố Siêu Chất Mặt Phố Siêu Chất,,Tây Hồ,Hà Nội,title,consistent,street_only,success,
184850,https://batdongsan.vn/trung-tam-cau-giay-5-tang-dan-xay-ngo-thong-tu-tung-o-to-tranh-5-tang-30m2-72-ty-r184850,"Cầu Giấy, Hà Nội","TRUNG TÂM CẦU GIẤY - 5 TẦNG DÂN XÂY – NGÕ THÔNG TỨ TUNG- Ô TÔ TRÁNH _ 5 TẦNG – 30M2 – 7,2 TỶ",NGÕ THÔNG TỨ TUNG- Ô TÔ TRÁNH _ 5 TẦNG – 30M2 – 7,NGÕ THÔNG TỨ TUNG- Ô TÔ TRÁNH _ 5 TẦNG – 30M2 – 7,Ngõ Thông Tứ Tung,,Cầu Giấy,Hà Nội,title,consistent,alley_or_lane,success,
177201,https://batdongsan.vn/nha-7-tang-thang-may-xuan-la-chdv-mini-242-ty-r177201,"Tây Hồ, Hà Nội",NHÀ 7 TẦNG THANG MÁY – XUÂN LA – CHDV MINI – 24.2 TỶ,NHÀ 7 TẦNG THANG MÁY – XUÂN LA – CHDV MINI – 24.2 TỶ,NHÀ 7 TẦNG THANG MÁY – XUÂN LA – CHDV MINI – 24.2 TỶ,Xuân La,,Tây Hồ,Hà Nội,title,consistent,street_only,success,
163157,https://batdongsan.vn/ban-toa-can-ho-vip-nhat-quan-tay-ho-thang-may-22-phong-khep-kin-sat-pho-dong-tien-15-tynam-r163157,"Tây Hồ, Hà Nội","BÁN TÒA CĂN HỘ VIP NHẤT QUẬN TÂY HỒ, THANG MÁY, 22 PHÒNG KHÉP KÍN, SÁT PHỐ, DÒNG TIỀN 1,5 TỶ/NĂM,","BÁN TÒA CĂN HỘ VIP NHẤT QUẬN TÂY HỒ, THANG MÁY, 22 PHÒNG KHÉP KÍN, SÁT PHỐ, DÒNG TIỀN 1,5 TỶ/NĂM,","BÁN TÒA CĂN HỘ VIP NHẤT QUẬN TÂY HỒ, THANG MÁY, 22 PHÒNG KHÉP KÍN, SÁT PHỐ, DÒNG TIỀN 1,5 TỶ/NĂM","Bán Tòa Căn Hộ Vip Nhất Quận Tây Hồ, Thang Máy,",,Quận Tây Hồ,Hà Nội,description,consistent,project_or_residential_area,success,
90201,https://batdongsan.vn/ban-nha-vi-tri-dep-r260373,"Đống Đa, Hà Nội",bán nhà vị trí đẹp,bán nhà vị trí đẹp,bán nhà vị trí đẹp,,,Đống Đa,Hà Nội,title,consistent,unclear,success,
116538,https://batdongsan.vn/duong-lang-dong-da55m2-5-tang-long-lay-o-to-tranh-kinh-doanh-dinh-cao-gia-16-ty-r116538,"Đống Đa, Hà Nội","ĐƯỜNG LÁNG, ĐỐNG ĐA,55M2 5 TẦNG LỘNG LẪY , Ô TÔ TRÁNH, KINH DOANH ĐỈNH CAO GIÁ 16 TỶ",ĐƯỜNG LÁNG,ĐƯỜNG LÁNG,Đường Láng Đường Láng,,Đống Đa,Hà Nội,title,consistent,street_only,success,
166886,https://batdongsan.vn/ban-nha-mat-pho-phuong-mai-dong-da-65m2-5-tang-so-do-r166886,"Đống Đa, Hà Nội","Bán nhà mặt phố Phương Mai, Đống Đa, 65m², 5 tầng, sổ đỏ",phố Phương Mai,phố Phương Mai,,,Đống Đa,Hà Nội,title,consistent,street_only,success,
187443,https://batdongsan.vn/ban-nha-mat-duong-tran-vy-cau-giay-vi-tri-dat-gia-kinh-doanh-dinh-dt-172m2-895-ty-r187443,"Cầu Giấy, Hà Nội",BÁN NHÀ MẶT ĐƯỜNG TRẦN VỸ CẦU GIẤY - VỊ TRÍ ĐẮT GIÁ KINH DOANH ĐỈNH: DT 172M2 - 89.5 TỶ,ĐƯỜNG TRẦN VỸ CẦU GIẤY - VỊ TRÍ ĐẮT GIÁ KINH DOANH ĐỈNH,ĐƯỜNG TRẦN VỸ CẦU GIẤY - VỊ TRÍ ĐẮT GIÁ KINH DOANH ĐỈNH,Đường Trần Vỹ Cầu Giấy,,Cầu Giấy,Hà Nội,title,consistent,street_only,success,
131353,https://batdongsan.vn/ban-nha-dai-tu-hoang-mai-gan-o-to-tranh-ngach-ba-gac-dtsd-40m2-715-ty-khu-hiem-it-nha-ban-r131353,"Hoàng Mai, Hà Nội","Bán nhà Đại Từ, Hoàng Mai, gần ô tô tránh, ngách ba gác, DTSD 40m2, 7.15 tỷ. Khu hiếm ít nhà bán","Bán nhà Đại Từ, Hoàng Mai, gần ô tô tránh, ngách ba gác, DTSD 40m2, 7.15 tỷ. Khu hiếm ít nhà bán","Bán nhà Đại Từ, Hoàng Mai, gần ô tô tránh, ngách ba gác, DTSD 40m2, 7.15 tỷ. Khu hiếm ít nhà bán",,,Hoàng Mai,Hà Nội,title,consistent,alley_or_lane,success,
153425,https://batdongsan.vn/ban-nha-hoang-van-thai-thanh-xuan-duy-nhat-1-can-6-tang-thang-may-7-ty800tr-4pn-ngo-thong-gan-o-to-r153425,"Thanh Xuân, Hà Nội","Bán nhà Hoàng Văn Thái Thanh Xuân DUY NHẤT 1 căn 6 tầng THANG MÁY 7 tỷ800tr 4PN NGÕ THÔNG, gần Ô TÔ",NGÕ THÔNG,NGÕ THÔNG,Duy Nhất,,Thanh Xuân,Hà Nội,title,consistent,alley_or_lane,success,
186541,https://batdongsan.vn/ban-nha-dep-thuong-thanh-long-bienmoi-tinh-full-noi-that-35m-nhinh-6-tytl-r186541,"Long Biên, Hà Nội","BÁN NHÀ ĐẸP THƯỢNG THANH LONG BIÊN,MỚI TINH-FULL NỘI THẤT-35M NHỈNH 6 TỶ(TL)","BÁN NHÀ ĐẸP THƯỢNG THANH LONG BIÊN,MỚI TINH-FULL NỘI THẤT-35M NHỈNH 6 TỶ(TL)","BÁN NHÀ ĐẸP THƯỢNG THANH LONG BIÊN,MỚI TINH-FULL NỘI THẤT-35M NHỈNH 6 TỶ(TL)","Bán Nhà Đẹp Thượng Thanh Long Biên,Mới Tinh-Full Nội Thất-35M Nhỉnh",,Long Biên,Hà Nội,title,consistent,street_only,success,
155793,https://batdongsan.vn/chinh-chu-can-ban-gap-nha-dep-tai-hoang-mai-minh-khai-hai-ba-trung-ha-noi-8-x-ty-50-m2-r155793,"Hai Bà Trưng, Hà Nội","Chính chủ cần bán gấp nhà đẹp tại Hoàng Mai, Minh Khai, Hai Bà Trưng, Hà Nội, 8, x tỷ, 50 m2","Chính chủ cần bán gấp nhà đẹp tại Hoàng Mai, Minh Khai, Hai Bà Trưng, Hà Nội, 8, x tỷ, 50 m2","Chính chủ cần bán gấp nhà đẹp tại Hoàng Mai, Minh Khai, Hai Bà Trưng, Hà Nội, 8, x tỷ, 50 m2",,,Hai Bà Trưng,Hà Nội,title,consistent,unclear,success,
139036,https://batdongsan.vn/ban-nha-cau-giay37m25t-phan-lo-ngo-thong-kd-oto-10m-chi-8899ty-r139036,"Cầu Giấy, Hà Nội","Bán nhà Cầu Giấy,37m2,5T phân lô, ngõ thông, KD, oto 10m chỉ 8.899tỷ",ngõ thông,ngõ thông,Ngõ Thông Bán Nhà Cầu Giấy,,Cầu Giấy,Hà Nội,title,consistent,alley_or_lane,success,
139800,https://batdongsan.vn/chinh-chu-ban-nha-rieng-tai-ngo-157-pho-phao-dai-lang-dong-da-ha-noi-25-ty-48m2-vua-o-vua-kinh-r139800,"Đống Đa, Hà Nội","Chính chủ bán nhà riêng tại Ngõ 157 Phố Pháo Đài Láng, Đống Đa, Hà Nội, 25 tỷ, 48m2 Vừa ở vừa kinh",Ngõ 157 Phố Pháo Đài Láng,Ngõ 157 Phố Pháo Đài Láng,,,Đống Đa,Hà Nội,title,consistent,alley_or_lane,success,
190097,https://batdongsan.vn/ban-nha-ngo-8-vong-thi-tay-ho-vi-tri-dep-o-to-tranh-kinh-doanh-6-tang-dt-50m2-236-ty-r190097,"Tây Hồ, Hà Nội",BÁN NHÀ NGÕ 8 VÕNG THỊ TÂY HỒ - VỊ TRÍ DẸP Ô TÔ TRÁNH KINH DOANH 6 TẦNG: DT 50M2 - 23.6 TỶ,NGÕ 8 VÕNG THỊ TÂY HỒ - VỊ TRÍ DẸP Ô TÔ TRÁNH KINH DOANH 6 TẦNG,NGÕ 8 VÕNG THỊ TÂY HỒ - VỊ TRÍ DẸP Ô TÔ TRÁNH KINH DOANH 6 TẦNG,Ngõ 8 Võng Thị Tây Hồ,,Tây Hồ,Hà Nội,title,consistent,alley_or_lane,success,
146425,https://batdongsan.vn/ban-gap-mat-pho-ton-duc-thang-45m2-x-4-tang-gia-chi-17-ty-r146425,"Đống Đa, Hà Nội",Bán gấp mặt phố Tôn Đức Thắng 45m2 x 4 tầng giá chỉ 17 tỷ,phố Tôn Đức Thắng 45m2 x 4 tầng giá chỉ 17 tỷ,phố Tôn Đức Thắng 45m2 x 4 tầng giá chỉ 17 tỷ,Phố Tôn Đức Thắng 45M2 X 4 Tầng,,Đống Đa,Hà Nội,title,consistent,street_only,success,
192527,https://batdongsan.vn/ban-nha-trung-tam-ngoc-thuy-30m2-3-tang-full-noi-that-gia-chi-6-ty-xiu-r192527,"Long Biên, Hà Nội",BÁN NHÀ TRUNG TÂM NGỌC THỤY – 30M² – 3 TẦNG – FULL NỘI THẤT – GIÁ CHỈ 6 TỶ XÍU,BÁN NHÀ TRUNG TÂM NGỌC THỤY – 30M² – 3 TẦNG – FULL NỘI THẤT – GIÁ CHỈ 6 TỶ XÍU,BÁN NHÀ TRUNG TÂM NGỌC THỤY – 30M² – 3 TẦNG – FULL NỘI THẤT – GIÁ CHỈ 6 TỶ XÍU,Bán Nhà Trung Tâm Ngọc Thụy,,Long Biên,Hà Nội,title,consistent,street_only,success,
127920,https://batdongsan.vn/toa-can-ho-dich-my-dinh-9-phong-khep-kin-dong-tien-dinh-so-hoa-hau-58m2-nhinh-10-ty-r127920,"Nam Từ Liêm, Hà Nội",TOÀ CĂN HỘ DỊCH MỸ ĐÌNH  - 9 PHÒNG KHÉP KÍN - DÒNG TIỀN ĐỈNH - SỔ HOA HẬU 58m2 - nhỉnh 10 tỷ,TOÀ CĂN HỘ DỊCH MỸ ĐÌNH  - 9 PHÒNG KHÉP KÍN - DÒNG TIỀN ĐỈNH - SỔ HOA HẬU 58m2 - nhỉnh 10 tỷ,TOÀ CĂN HỘ DỊCH MỸ ĐÌNH - 9 PHÒNG KHÉP KÍN - DÒNG TIỀN ĐỈNH - SỔ HOA HẬU 58m2 - nhỉnh 10 tỷ,Toà Căn Hộ Dịch Mỹ Đình,,Nam Từ Liêm,Hà Nội,title,consistent,project_or_residential_area,success,
164265,https://batdongsan.vn/ban-nha-hoang-liet-hoang-mai-gan-o-to-vai-buoc-ra-vanh-dai-3-36m2-62-ty-r164265,"Hoàng Mai, Hà Nội","Bán nhà Hoàng Liệt, Hoàng Mai, gần ô tô, vài bước ra Vành Đai 3, 36m2, 6.2 tỷ","Bán nhà Hoàng Liệt, Hoàng Mai, gần ô tô, vài bước ra Vành Đai 3, 36m2, 6.2 tỷ","Bán nhà Hoàng Liệt, Hoàng Mai, gần ô tô, vài bước ra Vành Đai 3, 36m2, 6.2 tỷ",,,Hoàng Mai,Hà Nội,title,consistent,landmark_only,success,
108300,https://batdongsan.vn/ban-nha-mat-pho-hai-ba-trung-88m-x-4tang-mat-tien-6m-via-he-kinh-doanh-r278494,"Hai Bà Trưng, Hà Nội","bán nhà mặt phố Hai Bà Trưng, 88m x 4tầng, mặt tiền 6m, vỉa hè, kinh doanh",phố Hai Bà Trưng,phố Hai Bà Trưng,,,Hai Bà Trưng,Hà Nội,title,consistent,street_only,success,
186965,https://batdongsan.vn/lac-long-quan-40m-165-tyo-to-tranhvao-nhakinh-doanhtruoc-nha-view-ho-thoang-vinh-vien-r186965,"Cầu Giấy, Hà Nội","LẠC LONG QUÂN 40M 16,5 TỶ,Ô TÔ TRÁNH,VÀO NHÀ,KINH DOANH,TRƯỚC NHÀ VIEW HỒ THOÁNG VĨNH VIỄN","Ngõ Lạc Long Quân, đi đâu cũng tiện, gần chợ, trường học, siêu thị","Ngõ Lạc Long Quân, đi đâu cũng tiện, gần chợ, trường học, siêu thị",Ngõ Lạc Long Quân,,Cầu Giấy,Hà Nội,dedicated_address,consistent,alley_or_lane,success,
125540,https://batdongsan.vn/ban-nha-pho-tuong-mai-hoang-mai-44m-5-tang-gia-925-ty-r125540,"Hoàng Mai, Hà Nội","Bán nhà phố Tương Mai, Hoàng Mai 44m, 5 tầng. Giá: 9.25 tỷ",phố Tương Mai,phố Tương Mai,Phố Tương Mai Bán Nhà Phố Tương Mai,,Hoàng Mai,Hà Nội,title,consistent,street_only,success,
156775,https://batdongsan.vn/khuat-duy-tien-thang-may-kinh-doanh-oto-do-cua-dt-50m-x-8-tang-gia-259-ty-r156775,"Thanh Xuân, Hà Nội",Khuât Duy Tiến Thang Máy - Kinh Doanh Oto Đỗ Cửa DT 50m x 8 tầng Giá 25.9 tỷ,Khuât Duy Tiến Thang Máy - Kinh Doanh Oto Đỗ Cửa DT 50m x 8 tầng Giá 25.9 tỷ,Khuât Duy Tiến Thang Máy - Kinh Doanh Oto Đỗ Cửa DT 50m x 8 tầng Giá 25.9 tỷ,,,Thanh Xuân,Hà Nội,title,consistent,unclear,success,
148751,https://batdongsan.vn/ban-nhanh-nha-5-tang-pho-quan-nhan-thanh-xuan-30m2-nha-dep-o-luon-gia-chi-co-79-ty-r148751,"Thanh Xuân, Hà Nội","Bán nhanh nhà 5 tầng phố Quan Nhân - Thanh Xuân, 30m2 nhà đẹp ở luôn giá CHỈ CÓ 7,9 tỷ",phố Quan Nhân - Thanh Xuân,phố Quan Nhân - Thanh Xuân,Phố Quan Nhân,,Thanh Xuân,Hà Nội,title,consistent,street_only,success,
85599,https://batdongsan.vn/dam-nha-ra-oto-qua-tien-50m23t-tran-khat-chan-25-ty-r255767,"Hai Bà Trưng, Hà Nội",Dăm nhà ra oto qua tiện 50m2*3T Trần Khát Chân 2.5 tỷ,Dăm nhà ra oto qua tiện 50m2*3T Trần Khát Chân 2.5 tỷ,Dăm nhà ra oto qua tiện 50m2*3T Trần Khát Chân 2.5 tỷ,,,Hai Bà Trưng,Hà Nội,title,consistent,unclear,success,
