area_m2,bedrooms,frontage,price_million_vnd,province,district,distance_to_center_km,log_area,area_sq,log_distance,area_dist_inter
40.0,3.0,0,2450.0,Hải Phòng,Hải An,,3.713572066704308,1600.0,1.9300710850255671,235.6
56.0,6.0,0,12500.0,Hà Nội,Hoàng Mai,5.66,4.04305126783455,3136.0,1.8961194845522977,316.96000000000004
30.0,3.0,0,8250.0,Hà Nội,Long Biên,4.08,3.4339872044851463,900.0,1.6253112615903906,122.4
65.0,5.0,1,28500.0,Hà Nội,Long Biên,4.08,4.189654742026425,4225.0,1.6253112615903906,265.2
40.0,2.0,0,3900.0,Hồ Chí Minh,Thủ Đức,9.91,3.713572066704308,1600.0,2.3896797998449792,396.4
47.0,4.0,0,6000.0,Hồ Chí Minh,Tân Bình,5.89,3.871201010907891,2209.0,1.9300710850255671,276.83
33.0,4.0,0,6800.0,Hồ Chí Minh,Quận 10,3.65,3.5263605246161616,1089.0,1.536867219599265,120.45
33.0,4.0,0,6600.0,Hà Nội,Bắc Từ Liêm,10.82,3.5263605246161616,1089.0,2.469793011977952,357.06
48.0,2.0,1,2350.0,Hà Nội,Đống Đa,3.27,3.8918202981106265,2304.0,1.451613827240533,156.96
288.0,16.0,0,19000.0,Hải Phòng,Hải An,,5.666426688112432,82944.0,1.9300710850255671,1696.32
76.0,4.0,0,9900.0,Hồ Chí Minh,Quận 8,9.83,4.343805421853684,5776.0,2.382320061012899,747.08
42.0,3.0,0,7900.0,Hà Nội,Long Biên,4.08,3.7612001156935624,1764.0,1.6253112615903906,171.36
83.0,20.0,1,41500.0,Hà Nội,Đống Đa,3.27,4.430816798843313,6889.0,1.451613827240533,271.41
55.0,2.0,0,4450.0,Hồ Chí Minh,Thủ Đức,9.91,4.02535169073515,3025.0,2.3896797998449792,545.05
77.0,5.0,0,20500.0,Hà Nội,Tây Hồ,5.66,4.356708826689592,5929.0,1.8961194845522977,435.82
36.0,,0,3700.0,Hà Nội,Thanh Oai,,3.6109179126442243,1296.0,1.9300710850255671,212.04
79.0,6.0,0,18500.0,Hà Nội,Bắc Từ Liêm,10.82,4.382026634673881,6241.0,2.469793011977952,854.78
44.0,4.0,1,4699.0,Hải Phòng,Hải An,,3.8066624897703196,1936.0,1.9300710850255671,259.15999999999997
210.0,,0,135000.0,Hà Nội,Tây Hồ,5.66,5.351858133476067,44100.0,1.8961194845522977,1188.6000000000001
38.0,4.0,0,7100.0,Hồ Chí Minh,Thủ Đức,9.91,3.6635616461296463,1444.0,2.3896797998449792,376.58
42.0,3.0,1,5980.0,Hồ Chí Minh,Gò Vấp,7.86,3.7612001156935624,1764.0,2.1815467646169897,330.12
42.0,3.0,1,25500.0,Hà Nội,Hai Bà Trưng,2.31,3.7612001156935624,1764.0,1.1969481893889715,97.02
36.0,3.0,0,8000.0,Hà Nội,Hai Bà Trưng,2.31,3.6109179126442243,1296.0,1.1969481893889715,83.16
42.0,4.0,0,9900.0,Hồ Chí Minh,Gò Vấp,7.86,3.7612001156935624,1764.0,2.1815467646169897,330.12
26.0,2.0,1,7500.0,Hà Nội,Hoàng Mai,5.66,3.295836866004329,676.0,1.8961194845522977,147.16
100.0,5.0,1,11400.0,Hà Nội,Long Biên,4.08,4.61512051684126,10000.0,1.6253112615903906,408.0
46.0,7.0,0,12800.0,Hà Nội,Hoàng Mai,5.66,3.8501476017100584,2116.0,1.8961194845522977,260.36
70.0,5.0,0,11600.0,Hà Nội,Long Biên,4.08,4.2626798770413155,4900.0,1.6253112615903906,285.6
48.0,4.0,0,7980.0,Hồ Chí Minh,Tân Phú,8.06,3.8918202981106265,2304.0,2.203869120054888,386.88
464.0,28.0,0,38950.0,Hồ Chí Minh,Thủ Đức,9.91,6.142037405587356,215296.0,2.3896797998449792,4598.24
48.0,3.0,1,7980.0,Hồ Chí Minh,Tân Phú,8.06,3.8918202981106265,2304.0,2.203869120054888,386.88
102.0,4.0,0,6490.0,Hà Nội,Đông Anh,12.02,4.634728988229636,10404.0,2.5664866367804233,1226.04
58.0,2.0,0,7900.0,Hồ Chí Minh,Tân Phú,8.06,4.07753744390572,3364.0,2.203869120054888,467.48
75.0,5.0,1,18800.0,Hà Nội,Long Biên,4.08,4.330733340286331,5625.0,1.6253112615903906,306.0
40.0,5.0,0,11000.0,Hà Nội,Tây Hồ,5.66,3.713572066704308,1600.0,1.8961194845522977,226.4
30.0,3.0,0,8000.0,Hà Nội,Long Biên,4.08,3.4339872044851463,900.0,1.6253112615903906,122.4
60.0,3.0,0,6690.0,Hồ Chí Minh,Tân Phú,8.06,4.110873864173311,3600.0,2.203869120054888,483.6
136.0,5.0,0,23000.0,Hồ Chí Minh,Tân Bình,5.89,4.919980925828125,18496.0,1.9300710850255671,801.04
37.0,5.0,0,16200.0,Hà Nội,Thanh Xuân,5.88,3.6375861597263857,1369.0,1.9286186519452522,217.56
500.0,8.0,1,18000.0,Hồ Chí Minh,Quận 12,11.96,6.2166061010848646,250000.0,2.561867690924129,5980.0
45.0,4.0,0,13000.0,Hà Nội,Long Biên,4.08,3.828641396489095,2025.0,1.6253112615903906,183.6
43.0,5.0,0,18000.0,Hà Nội,Đống Đa,3.27,3.784189633918261,1849.0,1.451613827240533,140.61
68.0,4.0,0,15300.0,Hồ Chí Minh,Gò Vấp,7.86,4.23410650459726,4624.0,2.1815467646169897,534.48
33.0,3.0,1,21000.0,Hà Nội,Hoàn Kiếm,0.0,3.5263605246161616,1089.0,0.0,0.0
35.0,3.0,1,8200.0,Hà Nội,Hai Bà Trưng,2.31,3.58351893845611,1225.0,1.1969481893889715,80.85000000000001
61.0,4.0,1,6800.0,Hà Nội,Bắc Từ Liêm,10.82,4.127134385045092,3721.0,2.469793011977952,660.02
90.0,4.0,0,7299.0,Hải Phòng,Hải An,,4.51085950651685,8100.0,1.9300710850255671,530.1
80.0,4.0,0,5650.0,Hồ Chí Minh,Quận 9,,4.394449154672439,6400.0,1.9300710850255671,471.2
76.0,4.0,0,6500.0,Khánh Hòa,Nha Trang,,4.343805421853684,5776.0,1.9300710850255671,447.64
97.0,4.0,1,35500.0,Hà Nội,Nam Từ Liêm,9.46,4.584967478670572,9409.0,2.347558458636777,917.6200000000001
50.0,4.0,0,7750.0,Hồ Chí Minh,Bình Thạnh,3.85,3.9318256327243257,2500.0,1.5789787049493917,192.5
33.0,4.0,0,5550.0,Hồ Chí Minh,Quận 7,5.29,3.5263605246161616,1089.0,1.8389610707123492,174.57
107.0,7.0,0,8500.0,Hồ Chí Minh,Quận 12,11.96,4.68213122712422,11449.0,2.561867690924129,1279.72
119.0,3.0,0,4500.0,Khánh Hòa,Nha Trang,,4.787491742782046,14161.0,1.9300710850255671,700.91
50.0,3.0,1,27000.0,Hà Nội,Hai Bà Trưng,2.31,3.9318256327243257,2500.0,1.1969481893889715,115.5
114.0,4.0,0,8250.0,Hồ Chí Minh,Thủ Đức,9.91,4.74493212836325,12996.0,2.3896797998449792,1129.74
66.0,4.0,0,8800.0,Hải Phòng,Lê Chân,,4.204692619390966,4356.0,1.9300710850255671,388.73999999999995
39.0,4.0,0,11700.0,Hà Nội,Tây Hồ,5.66,3.6888794541139363,1521.0,1.8961194845522977,220.74
80.0,10.0,0,40000.0,Hà Nội,Cầu Giấy,6.65,4.394449154672439,6400.0,2.0347056478384444,532.0
43.0,2.0,0,1850.0,Hải Phòng,Lê Chân,,3.784189633918261,1849.0,1.9300710850255671,253.26999999999998
53.0,3.0,0,12000.0,Hà Nội,Hai Bà Trưng,2.31,3.9889840465642745,2809.0,1.1969481893889715,122.43
40.0,6.0,0,12600.0,Hà Nội,Đống Đa,3.27,3.713572066704308,1600.0,1.451613827240533,130.8
72.0,19.0,0,14800.0,Hà Nội,Hoài Đức,16.19,4.290459441148391,5184.0,2.844327819394758,1165.68
144.0,24.0,0,23000.0,Hồ Chí Minh,Phú Nhuận,3.35,4.976733742420574,20736.0,1.4701758451005926,482.40000000000003
30.0,3.0,0,8200.0,Hà Nội,Đan Phượng,21.14,3.4339872044851463,900.0,3.0973859272804907,634.2
31.0,3.0,0,8600.0,Hà Nội,Đống Đa,3.27,3.4657359027997265,961.0,1.451613827240533,101.37
40.0,3.0,0,8900.0,Hà Nội,Hai Bà Trưng,2.31,3.713572066704308,1600.0,1.1969481893889715,92.4
20.0,2.0,1,1078.0,Hà Nội,Hai Bà Trưng,2.31,3.044522437723423,400.0,1.1969481893889715,46.2
27.0,2.0,1,7850.0,Hà Nội,Đống Đa,3.27,3.332204510175204,729.0,1.451613827240533,88.29
66.0,,0,19980.0,Hà Nội,Hoàng Mai,5.66,4.204692619390966,4356.0,1.8961194845522977,373.56
42.0,4.0,0,9500.0,Hà Nội,Đống Đa,3.27,3.7612001156935624,1764.0,1.451613827240533,137.34
56.0,3.0,0,12800.0,Hồ Chí Minh,Quận 1,0.15,4.04305126783455,3136.0,0.1397619423751587,8.4
45.0,6.0,1,28000.0,Hà Nội,Tây Hồ,5.66,3.828641396489095,2025.0,1.8961194845522977,254.70000000000002
142.0,4.0,1,32000.0,Hồ Chí Minh,Phú Nhuận,3.35,4.962844630259907,20164.0,1.4701758451005926,475.7
27.0,3.0,0,4850.0,Hồ Chí Minh,Phú Nhuận,3.35,3.332204510175204,729.0,1.4701758451005926,90.45
80.0,3.0,0,7500.0,Hà Nội,Long Biên,4.08,4.394449154672439,6400.0,1.6253112615903906,326.4
80.0,6.0,0,12500.0,Hồ Chí Minh,Gò Vấp,7.86,4.394449154672439,6400.0,2.1815467646169897,628.8000000000001
23.0,3.0,0,6950.0,Hà Nội,Tây Hồ,5.66,3.1780538303479458,529.0,1.8961194845522977,130.18
63.0,5.0,0,8200.0,Hồ Chí Minh,Thủ Đức,9.91,4.1588830833596715,3969.0,2.3896797998449792,624.33
120.0,3.0,0,8000.0,Hồ Chí Minh,Quận 2,,4.795790545596741,14400.0,1.9300710850255671,706.8
55.0,3.0,0,2.85,Hải Phòng,Hải An,,4.02535169073515,3025.0,1.9300710850255671,323.95
108.0,17.0,0,21900.0,Hồ Chí Minh,Gò Vấp,7.86,4.6913478822291435,11664.0,2.1815467646169897,848.88
60.0,5.0,0,10600.0,Hồ Chí Minh,Bình Thạnh,3.85,4.110873864173311,3600.0,1.5789787049493917,231.0
44.0,3.0,0,8800.0,Hà Nội,Thanh Trì,9.69,3.8066624897703196,1936.0,2.3693087250369538,426.35999999999996
51.0,4.0,0,2850.0,Hải Phòng,Hải An,,3.9512437185814275,2601.0,1.9300710850255671,300.39
33.0,3.0,0,8800.0,Hà Nội,Long Biên,4.08,3.5263605246161616,1089.0,1.6253112615903906,134.64000000000001
35.0,3.0,0,12200.0,Hà Nội,Đống Đa,3.27,3.58351893845611,1225.0,1.451613827240533,114.45
75.0,4.0,0,6700.0,Hải Phòng,Lê Chân,,4.330733340286331,5625.0,1.9300710850255671,441.75
30.0,4.0,1,9000.0,Hồ Chí Minh,Quận 3,1.99,3.4339872044851463,900.0,1.095273387402595,59.7
40.0,3.0,0,21700.0,Hà Nội,Cầu Giấy,6.65,3.713572066704308,1600.0,2.0347056478384444,266.0
39.0,2.0,0,3980.0,Hồ Chí Minh,Bình Tân,10.67,3.6888794541139363,1521.0,2.4570214462984645,416.13
35.0,3.0,0,7800.0,Hà Nội,Ba Đình,3.18,3.58351893845611,1225.0,1.430311246536665,111.30000000000001
17.0,3.0,0,4600.0,Hồ Chí Minh,Quận 5,4.82,2.8903717578961645,289.0,1.7613002617433464,81.94
80.0,10.0,0,14000.0,Hồ Chí Minh,Tân Bình,5.89,4.394449154672439,6400.0,1.9300710850255671,471.2
50.0,4.0,0,6000.0,Hồ Chí Minh,Tân Phú,8.06,3.9318256327243257,2500.0,2.203869120054888,403.0
20.0,2.0,0,2600.0,Hồ Chí Minh,Gò Vấp,7.86,3.044522437723423,400.0,2.1815467646169897,157.20000000000002
27.0,2.0,0,2900.0,Khánh Hòa,Nha Trang,,3.332204510175204,729.0,1.9300710850255671,159.03
35.0,3.0,0,12500.0,Hà Nội,Ba Đình,3.18,3.58351893845611,1225.0,1.430311246536665,111.30000000000001
75.0,8.0,1,20000.0,Khánh Hòa,Nha Trang,,4.330733340286331,5625.0,1.9300710850255671,441.75
56.0,4.0,0,17700.0,Hà Nội,Long Biên,4.08,4.04305126783455,3136.0,1.6253112615903906,228.48000000000002
65.0,4.0,1,8300.0,Hồ Chí Minh,Quận 8,9.83,4.189654742026425,4225.0,2.382320061012899,638.95
30.0,4.0,1,90009.0,Hà Nội,Thanh Xuân,5.88,3.4339872044851463,900.0,1.9286186519452522,176.4
30.0,2.0,1,4900.0,Hà Nội,Hoàng Mai,5.66,3.4339872044851463,900.0,1.8961194845522977,169.8
40.0,3.0,0,11000.0,Hà Nội,Long Biên,4.08,3.713572066704308,1600.0,1.6253112615903906,163.2
55.0,4.0,0,14800.0,Hà Nội,Hai Bà Trưng,2.31,4.02535169073515,3025.0,1.1969481893889715,127.05
15.0,2.0,0,2650.0,Hồ Chí Minh,Quận 8,9.83,2.772588722239781,225.0,2.382320061012899,147.45
48.0,4.0,0,12500.0,Hà Nội,Tây Hồ,5.66,3.8918202981106265,2304.0,1.8961194845522977,271.68
31.0,2.0,1,11000.0,Hà Nội,Hai Bà Trưng,2.31,3.4657359027997265,961.0,1.1969481893889715,71.61
100.0,3.0,1,11300.0,Hà Nội,Long Biên,4.08,4.61512051684126,10000.0,1.6253112615903906,408.0
50.0,4.0,0,4500.0,Hải Phòng,Hải An,,3.9318256327243257,2500.0,1.9300710850255671,294.5
60.0,4.0,1,14800.0,Hồ Chí Minh,Quận 8,9.83,4.110873864173311,3600.0,2.382320061012899,589.8
115.0,4.0,0,15300.0,Hồ Chí Minh,Gò Vấp,7.86,4.7535901911063645,13225.0,2.1815467646169897,903.9000000000001
70.0,4.0,0,6300.0,Hồ Chí Minh,Quận 12,11.96,4.2626798770413155,4900.0,2.561867690924129,837.2
74.0,9.0,0,16400.0,Hồ Chí Minh,Phú Nhuận,3.35,4.31748811353631,5476.0,1.4701758451005926,247.9
42.0,4.0,0,8600.0,Hà Nội,Thanh Xuân,5.88,3.7612001156935624,1764.0,1.9286186519452522,246.96
52.0,4.0,0,6600.0,Hồ Chí Minh,Thủ Đức,9.91,3.970291913552122,2704.0,2.3896797998449792,515.32
80.0,4.0,0,5000.0,Hồ Chí Minh,Quận 12,11.96,4.394449154672439,6400.0,2.561867690924129,956.8000000000001
20.0,2.0,0,4650.0,Hồ Chí Minh,Quận 3,1.99,3.044522437723423,400.0,1.095273387402595,39.8
60.0,5.0,0,9300.0,Hà Nội,Hoài Đức,16.19,4.110873864173311,3600.0,2.844327819394758,971.4000000000001
